,loss,binary_accuracy,val_loss,val_binary_accuracy
0,0.7478101849555969,0.5447499752044678,0.6659594178199768,0.5839999914169312
1,0.6208345293998718,0.6448749899864197,0.5963337421417236,0.675000011920929
2,0.5559983253479004,0.721750020980835,0.5513814091682434,0.7200000286102295
3,0.509806215763092,0.765874981880188,0.5195523500442505,0.746999979019165
4,0.4753810167312622,0.7871249914169312,0.49745675921440125,0.7599999904632568
5,0.4487835168838501,0.8011249899864197,0.4828772246837616,0.765999972820282
6,0.4278867244720459,0.8111249804496765,0.4735580086708069,0.7570000290870667
7,0.4110433757305145,0.8203750252723694,0.46645745635032654,0.7580000162124634
8,0.39712023735046387,0.8243749737739563,0.4631775915622711,0.7649999856948853
9,0.38566485047340393,0.8274999856948853,0.4596519470214844,0.7689999938011169
10,0.3762359619140625,0.8348749876022339,0.4607377052307129,0.7670000195503235
11,0.3673328161239624,0.8397499918937683,0.4606447219848633,0.7689999938011169
12,0.36006635427474976,0.8427500128746033,0.46127572655677795,0.7680000066757202
13,0.3530529737472534,0.8475000262260437,0.4636652171611786,0.7739999890327454
14,0.3467860817909241,0.8492500185966492,0.4663317799568176,0.7739999890327454
15,0.3415299654006958,0.8506249785423279,0.4700048267841339,0.7749999761581421
16,0.33605238795280457,0.8521249890327454,0.47006720304489136,0.7699999809265137
17,0.33228161931037903,0.8541250228881836,0.4711885452270508,0.7789999842643738
18,0.3278351128101349,0.859000027179718,0.47573626041412354,0.7749999761581421
19,0.3240211009979248,0.8567500114440918,0.47450506687164307,0.781000018119812
20,0.3208655118942261,0.859375,0.47717592120170593,0.781000018119812
21,0.3171732723712921,0.8598750233650208,0.4758240580558777,0.7789999842643738
22,0.31440824270248413,0.8598750233650208,0.4769248366355896,0.7879999876022339
23,0.311023473739624,0.862500011920929,0.4782131314277649,0.7850000262260437
24,0.30848780274391174,0.8640000224113464,0.4812619984149933,0.7919999957084656
25,0.30602309107780457,0.8650000095367432,0.47951236367225647,0.7929999828338623
26,0.30331292748451233,0.8659999966621399,0.48592740297317505,0.7910000085830688
27,0.3013530671596527,0.8671249747276306,0.48470059037208557,0.7940000295639038
28,0.2989674210548401,0.8666250109672546,0.486405611038208,0.7950000166893005
29,0.29648008942604065,0.8679999709129333,0.48652157187461853,0.7870000004768372
30,0.2944585084915161,0.8690000176429749,0.4884745478630066,0.7910000085830688
31,0.29283037781715393,0.8706250190734863,0.48743104934692383,0.7879999876022339
32,0.2911031246185303,0.8723750114440918,0.4901534616947174,0.7820000052452087
33,0.2892512083053589,0.871999979019165,0.49022793769836426,0.7889999747276306
34,0.2876383662223816,0.875249981880188,0.4887416362762451,0.7900000214576721
35,0.2859947085380554,0.8765000104904175,0.488944411277771,0.7889999747276306
36,0.2846629023551941,0.8756250143051147,0.49244293570518494,0.7860000133514404
37,0.28280627727508545,0.8766250014305115,0.49277597665786743,0.7860000133514404
38,0.28181082010269165,0.874750018119812,0.4947495460510254,0.7900000214576721
39,0.27995818853378296,0.8776249885559082,0.49254652857780457,0.7879999876022339
40,0.2789851129055023,0.8765000104904175,0.49422487616539,0.7839999794960022
41,0.27813535928726196,0.8801249861717224,0.4923901855945587,0.781000018119812
42,0.2756566107273102,0.8790000081062317,0.49479714035987854,0.7789999842643738
43,0.27520036697387695,0.8816249966621399,0.49561169743537903,0.7860000133514404
44,0.27439016103744507,0.8792499899864197,0.4963373839855194,0.7799999713897705
45,0.2727321982383728,0.8808749914169312,0.4985669255256653,0.7919999957084656
46,0.272621750831604,0.8815000057220459,0.4987156391143799,0.7860000133514404
47,0.2709413170814514,0.8822500109672546,0.4985148012638092,0.7889999747276306
48,0.26992303133010864,0.8813750147819519,0.49745386838912964,0.7839999794960022
49,0.26944559812545776,0.8847500085830688,0.5017406344413757,0.7900000214576721
50,0.26841965317726135,0.8847500085830688,0.5021958947181702,0.7789999842643738
51,0.26776790618896484,0.8840000033378601,0.502232551574707,0.7860000133514404
52,0.267066091299057,0.8849999904632568,0.5050703287124634,0.7870000004768372
53,0.26593324542045593,0.8861250281333923,0.5045160055160522,0.781000018119812
54,0.2653670012950897,0.8848749995231628,0.5087620615959167,0.781000018119812
55,0.26500630378723145,0.8858749866485596,0.5097859501838684,0.777999997138977
56,0.26427558064460754,0.8866249918937683,0.5131313800811768,0.7829999923706055
57,0.2632143199443817,0.8880000114440918,0.5138462781906128,0.7799999713897705
58,0.2629294991493225,0.8870000243186951,0.5131041407585144,0.781000018119812
59,0.2622803747653961,0.8886250257492065,0.5158171653747559,0.7820000052452087
60,0.2612287700176239,0.8889999985694885,0.5173949599266052,0.777999997138977
61,0.2606712877750397,0.8880000114440918,0.5196217894554138,0.777999997138977
62,0.2604546546936035,0.890874981880188,0.5237507820129395,0.7770000100135803
63,0.2597489655017853,0.890250027179718,0.525145411491394,0.7820000052452087
64,0.2589183449745178,0.890625,0.5236814618110657,0.7789999842643738
65,0.2583279311656952,0.8917499780654907,0.5268123149871826,0.7760000228881836
66,0.2578188180923462,0.8914999961853027,0.5306886434555054,0.7760000228881836
67,0.2571521997451782,0.8901249766349792,0.5302914977073669,0.7760000228881836
68,0.256384938955307,0.890874981880188,0.5296162962913513,0.7839999794960022
69,0.2562275230884552,0.890874981880188,0.5341559648513794,0.781000018119812
70,0.2552981674671173,0.890375018119812,0.5348807573318481,0.7739999890327454
71,0.25511273741722107,0.8930000066757202,0.5374639630317688,0.777999997138977
72,0.2544092535972595,0.8926249742507935,0.5340057611465454,0.777999997138977
73,0.25445935130119324,0.8893749713897705,0.5392633080482483,0.7839999794960022
74,0.25345999002456665,0.8901249766349792,0.5370364785194397,0.781000018119812
75,0.2533082365989685,0.890874981880188,0.5367159843444824,0.7789999842643738
76,0.252625972032547,0.8918750286102295,0.5394209027290344,0.7789999842643738
77,0.25214603543281555,0.890999972820282,0.5451856255531311,0.7789999842643738
78,0.2523156404495239,0.890500009059906,0.543762743473053,0.7789999842643738
79,0.2514793574810028,0.8927500247955322,0.5451884269714355,0.7760000228881836
80,0.25089749693870544,0.8933749794960022,0.5483191013336182,0.781000018119812
81,0.2511603534221649,0.8930000066757202,0.550886332988739,0.7799999713897705
82,0.24974477291107178,0.8942499756813049,0.549712598323822,0.7829999923706055
83,0.24976412951946259,0.8914999961853027,0.5488643646240234,0.7789999842643738
84,0.24961359798908234,0.8922500014305115,0.5505584478378296,0.7799999713897705
85,0.24909083545207977,0.8952500224113464,0.5537152886390686,0.7820000052452087
86,0.24873900413513184,0.8941249847412109,0.5526250004768372,0.781000018119812
87,0.2481222301721573,0.8960000276565552,0.5544747710227966,0.7799999713897705
88,0.2480562925338745,0.8956249952316284,0.5562683939933777,0.7799999713897705
89,0.24733519554138184,0.8949999809265137,0.5543524622917175,0.777999997138977
90,0.24699972569942474,0.8920000195503235,0.5591604709625244,0.7789999842643738
91,0.24650529026985168,0.8947499990463257,0.5569373965263367,0.777999997138977
92,0.24596485495567322,0.8955000042915344,0.5591765642166138,0.7770000100135803
93,0.24523064494132996,0.8949999809265137,0.5577682256698608,0.781000018119812
94,0.2453271895647049,0.8962500095367432,0.5589032769203186,0.7739999890327454
95,0.24474655091762543,0.8943750262260437,0.5638514757156372,0.7730000019073486
96,0.24408121407032013,0.8951249718666077,0.5691186785697937,0.7710000276565552
97,0.24379505217075348,0.8922500014305115,0.5679295659065247,0.7739999890327454
98,0.2435441017150879,0.8963750004768372,0.5684401392936707,0.7760000228881836
99,0.24280676245689392,0.8963750004768372,0.5683093070983887,0.781000018119812
