,loss,binary_accuracy,val_loss,val_binary_accuracy
0,0.7222269773483276,0.5602499842643738,0.6369016170501709,0.6340000033378601
1,0.5883726477622986,0.6813750267028809,0.5546711683273315,0.7239999771118164
2,0.5061548352241516,0.7738749980926514,0.4906783699989319,0.7860000133514404
3,0.4397132098674774,0.824999988079071,0.4360806941986084,0.8149999976158142
4,0.3855930268764496,0.8529999852180481,0.3960380256175995,0.8389999866485596
5,0.34459853172302246,0.871749997138977,0.36705201864242554,0.8519999980926514
6,0.31243669986724854,0.8822500109672546,0.3479732573032379,0.8610000014305115
7,0.28809329867362976,0.8924999833106995,0.33338794112205505,0.8600000143051147
8,0.26887720823287964,0.8967499732971191,0.3246918320655823,0.8679999709129333
9,0.2532890737056732,0.906000018119812,0.3219816982746124,0.8610000014305115
10,0.24115745723247528,0.9067500233650208,0.3159017860889435,0.8619999885559082
11,0.2307683527469635,0.9117500185966492,0.31571677327156067,0.8619999885559082
12,0.22226503491401672,0.9169999957084656,0.31621381640434265,0.8629999756813049
13,0.2148585468530655,0.9182500243186951,0.31811127066612244,0.8579999804496765
14,0.20826588571071625,0.9210000038146973,0.31973570585250854,0.8629999756813049
15,0.2023596167564392,0.9228749871253967,0.32123109698295593,0.8610000014305115
16,0.19724759459495544,0.9242500066757202,0.3207695782184601,0.8600000143051147
17,0.19233259558677673,0.9242500066757202,0.32660263776779175,0.8619999885559082
18,0.18841961026191711,0.9269999861717224,0.32621997594833374,0.8560000061988831
19,0.18412290513515472,0.9275000095367432,0.32810544967651367,0.8569999933242798
20,0.18053200840950012,0.9311249852180481,0.33024823665618896,0.8519999980926514
21,0.1772138625383377,0.9313750267028809,0.3317059278488159,0.8539999723434448
22,0.17413154244422913,0.9321249723434448,0.3352125287055969,0.8610000014305115
23,0.1717609018087387,0.9337499737739563,0.33964794874191284,0.8550000190734863
24,0.16805453598499298,0.9359999895095825,0.3444612920284271,0.8569999933242798
25,0.16598959267139435,0.9356250166893005,0.34312236309051514,0.8569999933242798
26,0.16344600915908813,0.937375009059906,0.3466925323009491,0.8579999804496765
27,0.1610252559185028,0.937749981880188,0.3507488965988159,0.8519999980926514
28,0.1585618406534195,0.9393749833106995,0.3498122990131378,0.8539999723434448
29,0.15588590502738953,0.9401249885559082,0.3514266014099121,0.8500000238418579
30,0.15370813012123108,0.940625011920929,0.35014164447784424,0.8539999723434448
31,0.15196539461612701,0.9412500262260437,0.35374972224235535,0.8579999804496765
32,0.14967080950737,0.9430000185966492,0.35709911584854126,0.8569999933242798
33,0.14762957394123077,0.9434999823570251,0.3593537509441376,0.8489999771118164
34,0.14599590003490448,0.9436249732971191,0.3608923852443695,0.8529999852180481
35,0.14408649504184723,0.9447500109672546,0.35969969630241394,0.8610000014305115
36,0.14254891872406006,0.9455000162124634,0.3627481758594513,0.8529999852180481
37,0.14053645730018616,0.9466249942779541,0.3664851188659668,0.8600000143051147
38,0.139252170920372,0.9471250176429749,0.3653833866119385,0.8600000143051147
39,0.137186661362648,0.9486250281333923,0.3700666129589081,0.8579999804496765
40,0.13647805154323578,0.9477499723434448,0.3674108386039734,0.8560000061988831
41,0.13527020812034607,0.9490000009536743,0.37467533349990845,0.8560000061988831
42,0.13338641822338104,0.950124979019165,0.376645028591156,0.8619999885559082
43,0.13227906823158264,0.9514999985694885,0.37970349192619324,0.8619999885559082
44,0.1312876045703888,0.949999988079071,0.3811168074607849,0.859000027179718
45,0.13016614317893982,0.9521250128746033,0.38071709871292114,0.859000027179718
46,0.1291109174489975,0.953249990940094,0.38077083230018616,0.859000027179718
47,0.12750932574272156,0.9524999856948853,0.3856777250766754,0.8569999933242798
48,0.12697403132915497,0.953249990940094,0.3850249648094177,0.8569999933242798
49,0.12541912496089935,0.9542499780654907,0.3888316750526428,0.8619999885559082
50,0.12480678409337997,0.9542499780654907,0.3906034231185913,0.8529999852180481
51,0.12379784882068634,0.9556249976158142,0.3939613699913025,0.8600000143051147
52,0.12299094349145889,0.953374981880188,0.3985816538333893,0.8560000061988831
53,0.12160025537014008,0.9557499885559082,0.3972839117050171,0.859000027179718
54,0.1212594136595726,0.9547500014305115,0.4005671739578247,0.8579999804496765
55,0.11970862746238708,0.9548749923706055,0.4003642797470093,0.8600000143051147
56,0.1188763752579689,0.9566249847412109,0.4030156433582306,0.8579999804496765
57,0.1181371733546257,0.9555000066757202,0.4019612669944763,0.8600000143051147
58,0.1174849420785904,0.9578750133514404,0.40689897537231445,0.8600000143051147
59,0.11659315973520279,0.9581249952316284,0.40605437755584717,0.8619999885559082
60,0.1153351292014122,0.9580000042915344,0.40880826115608215,0.8619999885559082
61,0.11504261195659637,0.9580000042915344,0.4122850000858307,0.8579999804496765
62,0.11368384212255478,0.9588750004768372,0.41286763548851013,0.8619999885559082
63,0.11289681494235992,0.9581249952316284,0.4183180332183838,0.8610000014305115
64,0.11289545893669128,0.9593750238418579,0.4168674051761627,0.8579999804496765
65,0.11175058782100677,0.9593750238418579,0.41652166843414307,0.8600000143051147
66,0.11043092608451843,0.9583749771118164,0.4220513701438904,0.8640000224113464
67,0.11003143340349197,0.9601250290870667,0.422183632850647,0.8600000143051147
68,0.1087862178683281,0.9598749876022339,0.42476993799209595,0.8610000014305115
69,0.10768092423677444,0.9603750109672546,0.42635637521743774,0.8560000061988831
70,0.10759194195270538,0.9593750238418579,0.4263935983181,0.8629999756813049
71,0.10656650364398956,0.9601250290870667,0.42657899856567383,0.8679999709129333
72,0.1063811331987381,0.9591249823570251,0.43150758743286133,0.8629999756813049
73,0.10496735572814941,0.9611250162124634,0.4312920868396759,0.8629999756813049
74,0.10390514880418777,0.9613749980926514,0.4329494535923004,0.8650000095367432
75,0.10380320250988007,0.9612500071525574,0.4312533736228943,0.8679999709129333
76,0.10263880342245102,0.9620000123977661,0.43898269534111023,0.8650000095367432
77,0.10149579495191574,0.9605000019073486,0.43898433446884155,0.859000027179718
78,0.10070334374904633,0.9635000228881836,0.4398448169231415,0.8650000095367432
79,0.09996899217367172,0.9626250267028809,0.4433286786079407,0.8679999709129333
80,0.09957601130008698,0.9629999995231628,0.4425548315048218,0.8629999756813049
81,0.09861554950475693,0.9628750085830688,0.43866994976997375,0.8610000014305115
82,0.097681924700737,0.9646250009536743,0.4392244517803192,0.8640000224113464
83,0.09774953126907349,0.9626250267028809,0.4445604383945465,0.859000027179718
84,0.09623804688453674,0.9639999866485596,0.4474175274372101,0.8600000143051147
85,0.09595467150211334,0.9632499814033508,0.4486195147037506,0.8640000224113464
86,0.09509405493736267,0.9648749828338623,0.4516725242137909,0.859000027179718
87,0.09389332681894302,0.9651250243186951,0.44993600249290466,0.8640000224113464
88,0.09365478157997131,0.9648749828338623,0.453378826379776,0.8659999966621399
89,0.09339435398578644,0.9643750190734863,0.45731571316719055,0.8619999885559082
90,0.09263070672750473,0.9660000205039978,0.4596831798553467,0.8650000095367432
91,0.0918925404548645,0.9662500023841858,0.4580422043800354,0.8669999837875366
92,0.09098289906978607,0.9663749933242798,0.46418964862823486,0.8629999756813049
93,0.09018599987030029,0.9651250243186951,0.46620336174964905,0.859000027179718
94,0.08952882140874863,0.9668750166893005,0.4709475040435791,0.8569999933242798
95,0.08906496316194534,0.9672499895095825,0.4751749336719513,0.8619999885559082
96,0.08864792436361313,0.9670000076293945,0.478797972202301,0.8569999933242798
97,0.08838526904582977,0.9677500128746033,0.4751876890659332,0.8619999885559082
98,0.08705110102891922,0.968375027179718,0.4811021685600281,0.8650000095367432
99,0.08673308789730072,0.9662500023841858,0.4781167805194855,0.8610000014305115
100,0.08650339394807816,0.969124972820282,0.4785255789756775,0.8550000190734863
101,0.08594261109828949,0.9679999947547913,0.48277023434638977,0.8579999804496765
102,0.0847947970032692,0.9695000052452087,0.4841333031654358,0.8600000143051147
103,0.08466766029596329,0.9714999794960022,0.48797979950904846,0.859000027179718
104,0.08352465182542801,0.9703750014305115,0.49532434344291687,0.8579999804496765
105,0.08283760398626328,0.9701250195503235,0.49494343996047974,0.8560000061988831
106,0.08272075653076172,0.971875011920929,0.489755243062973,0.8629999756813049
107,0.0822882130742073,0.9710000157356262,0.49829456210136414,0.8560000061988831
108,0.08178019523620605,0.9713749885559082,0.49737468361854553,0.8650000095367432
109,0.08118817210197449,0.9716249704360962,0.5012546181678772,0.8579999804496765
110,0.08039101213216782,0.9713749885559082,0.5026615262031555,0.8659999966621399
111,0.07984340190887451,0.971750020980835,0.5035971999168396,0.859000027179718
112,0.07989076524972916,0.972000002861023,0.5082603693008423,0.8610000014305115
113,0.07924934476613998,0.9731249809265137,0.512475848197937,0.8529999852180481
114,0.07871560752391815,0.9703750014305115,0.5179700255393982,0.8569999933242798
115,0.07774309813976288,0.9731249809265137,0.5120186805725098,0.8610000014305115
116,0.07810425013303757,0.971750020980835,0.5260142087936401,0.8529999852180481
117,0.07712426781654358,0.971875011920929,0.5229496955871582,0.8529999852180481
118,0.07669807225465775,0.9723749756813049,0.5280641913414001,0.8560000061988831
119,0.07661110162734985,0.9735000133514404,0.5330708026885986,0.8579999804496765
120,0.07564657181501389,0.9731249809265137,0.5292945504188538,0.8600000143051147
121,0.07575888931751251,0.9722499847412109,0.5257896184921265,0.8600000143051147
122,0.07532715797424316,0.9721249938011169,0.5278730988502502,0.8619999885559082
123,0.07488757371902466,0.9737499952316284,0.538760781288147,0.8579999804496765
124,0.07447145879268646,0.9741250276565552,0.5429432988166809,0.8579999804496765
125,0.07380786538124084,0.9741250276565552,0.543079137802124,0.8640000224113464
126,0.07384537160396576,0.9737499952316284,0.5454621315002441,0.859000027179718
127,0.0730867013335228,0.9758750200271606,0.5493907332420349,0.8619999885559082
128,0.07240025699138641,0.9753749966621399,0.5537219643592834,0.8600000143051147
129,0.0722915455698967,0.9738749861717224,0.5462077260017395,0.859000027179718
130,0.07163943350315094,0.9753749966621399,0.5558350086212158,0.8659999966621399
131,0.07120136171579361,0.9752500057220459,0.5607369542121887,0.8600000143051147
132,0.07060351222753525,0.9752500057220459,0.5519811511039734,0.8619999885559082
133,0.07047010213136673,0.9756249785423279,0.566979169845581,0.8600000143051147
134,0.07021769136190414,0.9771249890327454,0.5665590167045593,0.859000027179718
135,0.06970546394586563,0.9771249890327454,0.5720659494400024,0.8560000061988831
136,0.06922638416290283,0.9764999747276306,0.5679463148117065,0.8560000061988831
137,0.06920716166496277,0.9748749732971191,0.5742669701576233,0.8550000190734863
