,loss,binary_accuracy,val_loss,val_binary_accuracy
0,0.7801081538200378,0.4970000088214874,0.7092021703720093,0.531000018119812
1,0.6730549335479736,0.565625011920929,0.6674712300300598,0.5690000057220459
2,0.6251129508018494,0.6336249709129333,0.6381112933158875,0.6269999742507935
3,0.5872928500175476,0.6933749914169312,0.6106255054473877,0.6639999747276306
4,0.5507118701934814,0.7487499713897705,0.5855834484100342,0.6990000009536743
5,0.5112177133560181,0.7888749837875366,0.5536127090454102,0.7269999980926514
6,0.47130122780799866,0.8183749914169312,0.5247510671615601,0.7639999985694885
7,0.4313652813434601,0.8454999923706055,0.49831536412239075,0.7739999890327454
8,0.3933810293674469,0.8613749742507935,0.47200947999954224,0.7950000166893005
9,0.35825738310813904,0.878000020980835,0.4491308629512787,0.8040000200271606
10,0.32791632413864136,0.8926249742507935,0.4386751651763916,0.8069999814033508
11,0.30298712849617004,0.8987500071525574,0.41178008913993835,0.8230000138282776
12,0.28033530712127686,0.9073749780654907,0.40104174613952637,0.8220000267028809
13,0.2603137493133545,0.9157500267028809,0.3954329192638397,0.8240000009536743
14,0.24338240921497345,0.921500027179718,0.38455134630203247,0.828000009059906
15,0.22805339097976685,0.9281250238418579,0.3809930384159088,0.8299999833106995
16,0.21384543180465698,0.9309999942779541,0.3795287609100342,0.8309999704360962
17,0.20000585913658142,0.9380000233650208,0.3698415160179138,0.8399999737739563
18,0.1882786750793457,0.9423750042915344,0.37058207392692566,0.843999981880188
19,0.17700453102588654,0.9492499828338623,0.3681284487247467,0.8360000252723694
20,0.16774311661720276,0.953000009059906,0.3727673292160034,0.8399999737739563
21,0.15823552012443542,0.9538750052452087,0.3736148178577423,0.8410000205039978
22,0.15014620125293732,0.9577500224113464,0.3677927255630493,0.8450000286102295
23,0.1417488157749176,0.9616249799728394,0.3730942904949188,0.8370000123977661
24,0.13478980958461761,0.9627500176429749,0.3663073480129242,0.8410000205039978
25,0.12790103256702423,0.9653750061988831,0.37382417917251587,0.8450000286102295
26,0.12180998176336288,0.968874990940094,0.37318283319473267,0.8420000076293945
27,0.11620926111936569,0.9707499742507935,0.3678094148635864,0.8560000061988831
28,0.1107395738363266,0.9742500185966492,0.3749585449695587,0.8429999947547913
29,0.10558712482452393,0.9758750200271606,0.37575581669807434,0.8500000238418579
30,0.1004047617316246,0.9766250252723694,0.3819614350795746,0.8489999771118164
31,0.09621105343103409,0.9783750176429749,0.3837445080280304,0.8510000109672546
32,0.09140752255916595,0.9806249737739563,0.3962584435939789,0.8489999771118164
33,0.08776021748781204,0.981374979019165,0.3948383927345276,0.8429999947547913
34,0.08397933095693588,0.9823750257492065,0.39573436975479126,0.8519999980926514
35,0.07981543987989426,0.984499990940094,0.4076644480228424,0.8510000109672546
36,0.07694794237613678,0.984624981880188,0.4063626229763031,0.8489999771118164
37,0.07278230786323547,0.9857500195503235,0.41789764165878296,0.8510000109672546
38,0.07002365589141846,0.9878749847412109,0.4224556088447571,0.8460000157356262
39,0.06661202758550644,0.9887499809265137,0.41945064067840576,0.843999981880188
40,0.06412305682897568,0.9884999990463257,0.4258787930011749,0.8529999852180481
41,0.06104489415884018,0.9897500276565552,0.43154484033584595,0.8399999737739563
42,0.059266094118356705,0.9912499785423279,0.4321818947792053,0.8489999771118164
43,0.05574990436434746,0.9925000071525574,0.4519822597503662,0.8460000157356262
44,0.054076455533504486,0.9909999966621399,0.4678212106227875,0.8429999947547913
45,0.05118170008063316,0.9941250085830688,0.4602196514606476,0.8479999899864197
46,0.049009498208761215,0.9944999814033508,0.45987963676452637,0.8429999947547913
47,0.04701746255159378,0.9943749904632568,0.4532894790172577,0.843999981880188
